"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini href","a-size-base 3","a-button-text href","a-size-base 4","a-size-base href 2","a-size-base 5","a-lazy-loaded src","a-size-base 6"
"https://www.amazon.com/gp/profile/amzn1.account.AHRWARYUCR3LCO4S5OSLYWRCYQPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Brandyn-Taylor Shanks","https://www.amazon.com/gp/customer-reviews/R1RP9GAZXWCGLV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B014KLSBDW","5.0 out of 5 stars","My ferret loves them!","Reviewed in the United States on November 30, 2020","https://www.amazon.com/N-Bone-Ferret-Treats-Chicken-Flavor/product-reviews/B014KLSBDW/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","They're her favorite treat. Best price I've seen for them too, they're usually double the price at the store!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Ferret-Treats-Chicken-Flavor%2Fproduct-reviews%2FB014KLSBDW%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLczxREOiDgp97MOXxKAm7gAQhtvYWQBL%252Bd6wwhHCJigAAAAAGXT5MIAAAAB%26reviewId%3DR1RP9GAZXWCGLV&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLczxREOiDgp97MOXxKAm7gAQhtvYWQBL%2Bd6wwhHCJigAAAAAGXT5MIAAAAB&reviewId=R1RP9GAZXWCGLV","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AENAPDS7BOCW5CKR3OSBQKR7O6MQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/f99b706b-8e5d-41b6-a371-4a3b5b3638ad._CR1,0,498,498_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/f99b706b-8e5d-41b6-a371-4a3b5b3638ad._CR1,0,498,498_SX48_.jpg""/>","Kennon ""Chad""rick Crosswhite","https://www.amazon.com/gp/customer-reviews/R5XXG7RN4W9GF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B014KLSBDW","4.0 out of 5 stars","Good","Reviewed in the United States on February 23, 2020","https://www.amazon.com/N-Bone-Ferret-Treats-Chicken-Flavor/product-reviews/B014KLSBDW/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","All good","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Ferret-Treats-Chicken-Flavor%2Fproduct-reviews%2FB014KLSBDW%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhL5%252BFBPKZZXhTeo%252BiWi3vutnlRdBW1ttUkFlVkHw2IrWAAAAAGXT5MIAAAAB%26reviewId%3DR5XXG7RN4W9GF&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hL5%2BFBPKZZXhTeo%2BiWi3vutnlRdBW1ttUkFlVkHw2IrWAAAAAGXT5MIAAAAB&reviewId=R5XXG7RN4W9GF","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHLEDBVSNTHHU5M4UOQJXUTBPTJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Wolfsden","https://www.amazon.com/gp/customer-reviews/RTS3E2UHXYW7N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B014KLSBDW","4.0 out of 5 stars","Good","Reviewed in the United States on November 5, 2019","https://www.amazon.com/N-Bone-Ferret-Treats-Chicken-Flavor/product-reviews/B014KLSBDW/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Good product","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Ferret-Treats-Chicken-Flavor%2Fproduct-reviews%2FB014KLSBDW%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHbdJtzz1cSbuy0RN4DxYF6RKpZvdFLEtTDe%252BTTAgAa5AAAAAGXT5MIAAAAB%26reviewId%3DRTS3E2UHXYW7N&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHbdJtzz1cSbuy0RN4DxYF6RKpZvdFLEtTDe%2BTTAgAa5AAAAAGXT5MIAAAAB&reviewId=RTS3E2UHXYW7N","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AETSQH7Y4ECJRJ4ZH36CZ7IQKD5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/da0f04a8-c376-4c88-834b-79c83e710e69._CR0,0,453,453_SX48_.jpg""/>","Jon S.","https://www.amazon.com/gp/customer-reviews/R3OF12HJUNKMBA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B014KLSBDW","3.0 out of 5 stars","Ferrets Like Them","Reviewed in the United States on April 7, 2018","https://www.amazon.com/N-Bone-Ferret-Treats-Chicken-Flavor/product-reviews/B014KLSBDW/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My ferrets seem to enjoy these treats, but after doing a lot of research I have found they are not really healthy for them, and I have switched over to freeze dried treats for them.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Ferret-Treats-Chicken-Flavor%2Fproduct-reviews%2FB014KLSBDW%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCBmIkxJdHn3wiLKaRziz9Ix14qTKYi1x5k8ZoX%252FfHZSAAAAAGXT5MIAAAAB%26reviewId%3DR3OF12HJUNKMBA&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","18 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCBmIkxJdHn3wiLKaRziz9Ix14qTKYi1x5k8ZoX%2FfHZSAAAAAGXT5MIAAAAB&reviewId=R3OF12HJUNKMBA","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AGXHMIQDZUEXHWVE24RAZ3PW4WVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/6b5207c3-120e-440e-9495-d82ad00ce86a._CR0,0,1125,1125_SX48_.jpg""/>","Kayla Russell","https://www.amazon.com/gp/customer-reviews/R8J4GNQIKGU15/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B014KLSBDW","1.0 out of 5 stars","What happened to these treats?","Reviewed in the United States on November 19, 2022","https://www.amazon.com/N-Bone-Ferret-Treats-Chicken-Flavor/product-reviews/B014KLSBDW/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","What happened to these treats? They look completely different! My ferret has been eating these for over a year and normally loves them. Look like weird crumbles are all over them. She’s grossed out by them and won’t even smell them. Hopefully these treats didn’t change for good because that would be a huge mistake.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Ferret-Treats-Chicken-Flavor%2Fproduct-reviews%2FB014KLSBDW%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIcywo%252Bt7FbSJR5HzCZJ%252FmD0NBNSTXPJSfB7TBf8mAgsAAAAAGXT5MIAAAAB%26reviewId%3DR8J4GNQIKGU15&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","3 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIcywo%2Bt7FbSJR5HzCZJ%2FmD0NBNSTXPJSfB7TBf8mAgsAAAAAGXT5MIAAAAB&reviewId=R8J4GNQIKGU15","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AFUOUJJOPRSALIFFZMNNVUZKMQHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Deborah Robinson","https://www.amazon.com/gp/customer-reviews/R2TEAHT9OWJUMZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B014KLSBDW","1.0 out of 5 stars","Soft as sandstone treat","Reviewed in the United States on August 1, 2022","https://www.amazon.com/N-Bone-Ferret-Treats-Chicken-Flavor/product-reviews/B014KLSBDW/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Very disappointed in the last order of these soft treats for my boy fuzzy. You barely try to squish it, it crumbles to dust. This is the only treat my boy will eat and now I have nothing for him. 😐 He's not a bit interested in them anymore. It's almost like they are dried out, too old, or stale.I'm not sure if I will purchase anymore of this treat.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Ferret-Treats-Chicken-Flavor%2Fproduct-reviews%2FB014KLSBDW%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhO7cRz4RjJF2r34oI%252FeiEp3HY6n2rf%252BwHdIlSqXoq8VGAAAAAGXT5MIAAAAB%26reviewId%3DR2TEAHT9OWJUMZ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hO7cRz4RjJF2r34oI%2FeiEp3HY6n2rf%2BwHdIlSqXoq8VGAAAAAGXT5MIAAAAB&reviewId=R2TEAHT9OWJUMZ","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AEN35Q5N53MBSKSHDIZOFDLHLWGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R2UT6N9YZ8I13P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B014KLSBDW","3.0 out of 5 stars","Okay","Reviewed in the United States on May 3, 2020","https://www.amazon.com/N-Bone-Ferret-Treats-Chicken-Flavor/product-reviews/B014KLSBDW/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My ferret doesn’t seem to like these treats very much. He’ll eat half and then spit it out.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Ferret-Treats-Chicken-Flavor%2Fproduct-reviews%2FB014KLSBDW%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFi%252Bn1KUDe7UhEV6zRXvVC0%252BmO3nEwizcU0owd6tS9laAAAAAGXT5MQAAAAB%26reviewId%3DR2UT6N9YZ8I13P&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFi%2Bn1KUDe7UhEV6zRXvVC0%2BmO3nEwizcU0owd6tS9laAAAAAGXT5MQAAAAB&reviewId=R2UT6N9YZ8I13P","Report","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AEZDFFKZAING6MNI7UKPQHJ4OWDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Olena Kovalyk","https://www.amazon.com/gp/customer-reviews/R212BP1I748HP9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B014KLSBDW","5.0 out of 5 stars","Ferrets love it","Reviewed in the United States on May 11, 2021","https://www.amazon.com/N-Bone-Ferret-Treats-Chicken-Flavor/product-reviews/B014KLSBDW/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","One of the favorite treats of our ferret","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Ferret-Treats-Chicken-Flavor%2Fproduct-reviews%2FB014KLSBDW%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEGB%252FuCmSKKkap%252F6Ldr0Hs1vLADOkxy%252BnAHmdnEdoQexAAAAAGXT5MQAAAAB%26reviewId%3DR212BP1I748HP9&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEGB%2FuCmSKKkap%2F6Ldr0Hs1vLADOkxy%2BnAHmdnEdoQexAAAAAGXT5MQAAAAB&reviewId=R212BP1I748HP9","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHRKGPLECJCGVWWHCHGULMEF4VKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R3N17LJONZ31YE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B014KLSBDW","1.0 out of 5 stars","Won’t eat.  Recipe change??","Reviewed in the United States on March 10, 2022","https://www.amazon.com/N-Bone-Ferret-Treats-Chicken-Flavor/product-reviews/B014KLSBDW/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I’ve bought these in the store and my ferret would come running when I’d shake the package.  She really loved them.  This package I received is the same  flavor she had before  (chicken) but seems drier.  She came running but turned up her nose and wouldn’t eat.  She looked confused as to why she didn’t get her usual treat.  This made me very sad.  Ferrets are notoriously picky,  something seems to have changed with these treats :(","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Ferret-Treats-Chicken-Flavor%2Fproduct-reviews%2FB014KLSBDW%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJpUnmvhDxxV7GyIhz7JVyhgi33dZIA9Zfj6R8BcKHGnAAAAAGXT5MQAAAAB%26reviewId%3DR3N17LJONZ31YE&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","2 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJpUnmvhDxxV7GyIhz7JVyhgi33dZIA9Zfj6R8BcKHGnAAAAAGXT5MQAAAAB&reviewId=R3N17LJONZ31YE","Report","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AGYL5ERK2QAV6FDR6NHW5LPTSH6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R1AMM5A7FKBA8N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B014KLSBDW","3.0 out of 5 stars","Ferret did not like","Reviewed in the United States on July 16, 2020","https://www.amazon.com/N-Bone-Ferret-Treats-Chicken-Flavor/product-reviews/B014KLSBDW/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","This seemed like a good product but my little guy didnt not like them at all.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Ferret-Treats-Chicken-Flavor%2Fproduct-reviews%2FB014KLSBDW%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGJTJfC%252FfJ2Sz2peAJW%252Bw05CbEkoce%252BGY9uIUQFiAvNuAAAAAGXT5MQAAAAB%26reviewId%3DR1AMM5A7FKBA8N&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGJTJfC%2FfJ2Sz2peAJW%2Bw05CbEkoce%2BGY9uIUQFiAvNuAAAAAGXT5MQAAAAB&reviewId=R1AMM5A7FKBA8N","Report","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AEGMPPTQBD54NWG5RHIYM7E47FYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/1fc26f8b-4aad-4874-900b-aeb01f1c2fec._CR0,0,375,375_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/1fc26f8b-4aad-4874-900b-aeb01f1c2fec._CR0,0,375,375_SX48_.jpg""/>","John","https://www.amazon.com/gp/customer-reviews/R1DW49MW5GM2Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B014KLSBDW","3.0 out of 5 stars","Ferrets didn’t like it","Reviewed in the United States on December 19, 2018","https://www.amazon.com/N-Bone-Ferret-Treats-Chicken-Flavor/product-reviews/B014KLSBDW/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","When I opened the package they looked fine so I tried giving one to my ferrets and they wouldn’t even go near it...they sniffed it then left it alone.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Ferret-Treats-Chicken-Flavor%2Fproduct-reviews%2FB014KLSBDW%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPeHcZOxUl7ciYhQOonjHShfsGqdLL3RgcTQkL75YrpoAAAAAGXT5MQAAAAB%26reviewId%3DR1DW49MW5GM2Y&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPeHcZOxUl7ciYhQOonjHShfsGqdLL3RgcTQkL75YrpoAAAAAGXT5MQAAAAB&reviewId=R1DW49MW5GM2Y","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFWQJSG6SHQIESSRCEDC5QFE65MA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Krystal","https://www.amazon.com/gp/customer-reviews/R29VJA3LHEEUGO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B014KLSBDW","3.0 out of 5 stars","Not ferrets choice","Reviewed in the United States on January 18, 2020","https://www.amazon.com/N-Bone-Ferret-Treats-Chicken-Flavor/product-reviews/B014KLSBDW/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My ferret wouldn't touch these.  However my dog loves them, so three stars since they won't go to waste.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Ferret-Treats-Chicken-Flavor%2Fproduct-reviews%2FB014KLSBDW%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAoFKrVO%252BN7e3VO%252FCnDgo9PCLewohDI8CD44rWYUZ%252FYoAAAAAGXT5MQAAAAB%26reviewId%3DR29VJA3LHEEUGO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAoFKrVO%2BN7e3VO%2FCnDgo9PCLewohDI8CD44rWYUZ%2FYoAAAAAGXT5MQAAAAB&reviewId=R29VJA3LHEEUGO","Report","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AELV6X6UPHMCL6OL46DVEVPUM23Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Golden Graham","https://www.amazon.com/gp/customer-reviews/R3E86Z54YHGR2K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B014KLSBDW","1.0 out of 5 stars","Gross, seriously expired product","Reviewed in the United States on October 8, 2022","https://www.amazon.com/N-Bone-Ferret-Treats-Chicken-Flavor/product-reviews/B014KLSBDW/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","This is second order in as many months that these treats were nearly rock solid and were obviously old or stored poorly.Normally both of our ferrets love these but they wouldn't touch these last two shipments, and who can blame them.Manage your product storage Amazon, before somebody's pet chokes on these.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Ferret-Treats-Chicken-Flavor%2Fproduct-reviews%2FB014KLSBDW%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJMmaJbr8aWxLBTBrpBsU8nbLaAgr%252FpLJkRAtXd1HN9uAAAAAGXT5MQAAAAB%26reviewId%3DR3E86Z54YHGR2K&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJMmaJbr8aWxLBTBrpBsU8nbLaAgr%2FpLJkRAtXd1HN9uAAAAAGXT5MQAAAAB&reviewId=R3E86Z54YHGR2K","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Showing  comments"
