"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-base 3","a-button-text href","a-size-base 4","a-size-base href 2","a-size-base 5","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AEFSSMVMRAGKSWSISZZLFLSKJ4EA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Placeholder","https://www.amazon.com/gp/customer-reviews/R2CF3FWZEI44CA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Kitty Urinary Care Treats","Reviewed in the United States on May 20, 2023","My finicky cat LOVES these treats, which is half the battle. He turns up his nose at most treats. He's had no UTI's since I put him on this treat.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBWzt%252Fn234bBSe9v47%252FYW%252BIsMYEXC%252BaM4FdTAjPxYbllAAAAAGXT5bMAAAAB%26reviewId%3DR2CF3FWZEI44CA&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBWzt%2Fn234bBSe9v47%2FYW%2BIsMYEXC%2BaM4FdTAjPxYbllAAAAAGXT5bMAAAAB&reviewId=R2CF3FWZEI44CA","Report","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AFXDCZ4QVH273WF3ZJXBTCSPI2XA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Candy","https://www.amazon.com/gp/customer-reviews/R2BO82NFVNNTL4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","My 14 y/o cat loves these.","Reviewed in the United States on February 26, 2021","I was sceptical my picky 14 year old rescue cat would like these. She recently decided she no longer likes her other expensive hairball and calming treats. I was actually looking for something to put in her food for her kidneys sinces she old and has slightly elevated kidney levels. These were super affordable so I decided there's no harm in trying them. She absolutely loves these treats. Everytime I open a bag of anything she gets excited and thinks it's these treats. I'm using these to train her to sit in laps. They smell kind of good and not gross like cat food does. As far as if they are helping her kidneys I don't know but she really, really likes them. I hope she doesn't get bored of them.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBZeCjRxk3RYjkgvCVfWrP3TFUak6hItXY7dWuJh6brBAAAAAGXT5bMAAAAB%26reviewId%3DR2BO82NFVNNTL4&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","3 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBZeCjRxk3RYjkgvCVfWrP3TFUak6hItXY7dWuJh6brBAAAAAGXT5bMAAAAB&reviewId=R2BO82NFVNNTL4","Report","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AGBPHMI7YDS53XJ7FULG6NJMGU3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R36204LLOPIYH3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","3.0 out of 5 stars","5 Out of % Cats Said, NO","Reviewed in the United States on December 16, 2022","I have 5 household cats. 2 of them can get crystal blockage quickly if not on special SO food. I offered these treats to them and every one of them sniffed it and looked disappointed at me. They rather have Temptations. So I gave it 3 stars. I'm not returning but will keep trying to introduce the treats to see if they will eat it later.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDe30YI5NLW5FCfUL0qucjxC9sVkIE%252BWSPdDY7%252BVja3WAAAAAGXT5bMAAAAB%26reviewId%3DR36204LLOPIYH3&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDe30YI5NLW5FCfUL0qucjxC9sVkIE%2BWSPdDY7%2BVja3WAAAAAGXT5bMAAAAB&reviewId=R36204LLOPIYH3","Report","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AEC5JC3KADMZFBR7ZB6LZAOSHOBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","shawna sick","https://www.amazon.com/gp/customer-reviews/R1CJ57XU03UHS7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","4.0 out of 5 stars","Cat wouldn’t eat them 😩","Reviewed in the United States on October 6, 2022","This is the second brand of Cranberry treats I’ve purchased. She did not like & wouldn’t eat this brand. She prefers the Fruitables brand","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHF4pRtFURDc3AwZKoVFPuU7SY7VhVvwQXjVTKZgtjDmAAAAAGXT5bMAAAAB%26reviewId%3DR1CJ57XU03UHS7&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHF4pRtFURDc3AwZKoVFPuU7SY7VhVvwQXjVTKZgtjDmAAAAAGXT5bMAAAAB&reviewId=R1CJ57XU03UHS7","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHVJ5BYOD4BRT32ERYKO7B5FWHPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Ginderelly","https://www.amazon.com/gp/customer-reviews/R2Y3G4SGOS6ZSW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Two out of two cats agree...","Reviewed in the United States on March 15, 2020","UPDATE UPDATE: Half of you may resume buying these treats as they are now back in stock, but my cats cannot deal with the trauma of being cut off again!UPDATE: stop buying these treats!I have been notified by Amazon that they cannot fulfill my subscription. Thanks, guys. Do you know the emotional distress you are inflicting on my addicted cats? I don’t know how to break it to them...Two out of two cats agree that these are delicious! Are they really healthier? I don’t know. I hope so. I feel better giving them these than most other treats out there. (They have to be better than those garbage pail ingredient treats, right?) All I know is my boys freak out when the red package appears. They gobble them up without hesitation. We should probably just have these on a subscription at this point!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPhWH5ixp9lOmDHrb3KAmfvg93WhW7k9%252BerJPFo8uQhFAAAAAGXT5bMAAAAB%26reviewId%3DR2Y3G4SGOS6ZSW&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPhWH5ixp9lOmDHrb3KAmfvg93WhW7k9%2BerJPFo8uQhFAAAAAGXT5bMAAAAB&reviewId=R2Y3G4SGOS6ZSW","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHF4OTXM72JKABL4IE6A4GXU7H2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Florida Fam","https://www.amazon.com/gp/customer-reviews/R25G2XQQ2XPK4N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Made my cat feel a little better","Reviewed in the United States on February 22, 2023","I'm not sure if it was a cranberry or if it was just having a little treat, but as we waited for the medicines to work for her. UTI he seemed to cheer her up.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDnjwLWHQsvMMQY3ZnfWnsOLZH5pbh53Y4y3VMyNNH%252BRAAAAAGXT5bMAAAAB%26reviewId%3DR25G2XQQ2XPK4N&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDnjwLWHQsvMMQY3ZnfWnsOLZH5pbh53Y4y3VMyNNH%2BRAAAAAGXT5bMAAAAB&reviewId=R25G2XQQ2XPK4N","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHNO2HHLARM5X2BKDS26FHOOWFGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Lisa","https://www.amazon.com/gp/customer-reviews/R27UM85TX8ND/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Cats won’t eat them anymore. Not the same.","Reviewed in the United States on May 18, 2021","These are NOT the same as previous orders. They are lighter in color than before.  My cats loved them before and would beg for more. But with this new batch they won’t eat them and one will not even come to see what I have for her because she knows they are not as good as before. They are NOT RETURNABLE OR REFUNDABLE so only buy  one to see if your cat will like it. I’m stuck with 6 now that my cats won’t eat. (My usual order for my 3 cats) I’m wondering if they even have the urinary tract ingredients that are advertised. I’m looking for something else now.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHxSUIztowdqZk9t%252B%252BG4C1NXz6TfEsFcYYTF1LuW4yDrAAAAAGXT5bMAAAAB%26reviewId%3DR27UM85TX8ND&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHxSUIztowdqZk9t%2B%2BG4C1NXz6TfEsFcYYTF1LuW4yDrAAAAAGXT5bMAAAAB&reviewId=R27UM85TX8ND","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHWSXXMFVBMIOQH5KBAHKGVSFD6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Carie C","https://www.amazon.com/gp/customer-reviews/R35XOQ1SB5KHU4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","4.0 out of 5 stars","My cat wouldn’t eat them….and she eats everything!","Reviewed in the United States on September 27, 2022","My kitty wouldn’t eat these treats…in fact she tried to bury them under the rug!  Haha. The dog liked them just fine!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFmCUIwJFZkmBcxrXWjQ9vU3mumWu4gZ1kUDTllyCYy%252BAAAAAGXT5bMAAAAB%26reviewId%3DR35XOQ1SB5KHU4&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","2 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFmCUIwJFZkmBcxrXWjQ9vU3mumWu4gZ1kUDTllyCYy%2BAAAAAGXT5bMAAAAB&reviewId=R35XOQ1SB5KHU4","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AE3RWJYIJ2AGKTJL6CSUAOUNUAFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/6eb22253-c7b6-4ffb-b726-d8db250c90d4._CR403,0,693,693_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/6eb22253-c7b6-4ffb-b726-d8db250c90d4._CR403,0,693,693_SX48_.jpg""/>","HBIC","https://www.amazon.com/gp/customer-reviews/RFGWN6LUTUHQ9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","4.0 out of 5 stars","She tolerates them!","Reviewed in the United States on July 31, 2021","I thought these treats were a healthy option and I prioritize that in treats for my cat. They are definitely not her favorite (Vital Cat minnows and steamed fish are top tier in this house) but she’ll eat them. I don’t give her the recommendation on the package, I offer her 2-4 treats every other day. They are small, bite size, not stinky and offer some crunch.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhP0MeSYWV5nsOv1a54QM6Prlo1chDiUyientQnFEvev4AAAAAGXT5bUAAAAB%26reviewId%3DRFGWN6LUTUHQ9&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","She tolerates them!","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hP0MeSYWV5nsOv1a54QM6Prlo1chDiUyientQnFEvev4AAAAAGXT5bUAAAAB&reviewId=RFGWN6LUTUHQ9","I thought these treats were a healthy option and I prioritize that in treats for my cat. They are definitely not her favorite (Vital Cat minnows and steamed fish are top tier in this house) but she’ll eat them. I don’t give her the recommendation on the package, I offer her 2-4 treats every other day. They are small, bite size, not stinky and offer some crunch.","Report",""
"https://www.amazon.com/gp/profile/amzn1.account.AFQ7AAS7BNJSPGEXHHX2U4KXTFPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","laraf123","https://www.amazon.com/gp/customer-reviews/RPGH5QVULOVET/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Worked for us!","Reviewed in the United States on April 10, 2021","I am very satisfied with the decision to purchase these.  Our cat LOVES them.  (If he didn't, though, would that be reason to leave a negative review?  I don't think so.)By combining with a switch to a  readily available UT formula food, we managed to avoid a visit to the vet.  (Also we enticed our cat to drink extra puddles of water for a few days.). He is good as new now.Long story short, these have been added to daily routine and we've added them to subscribe n save.You know that this review is anecdotal and not scientific, right?","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAX7EYTkPbsA2euAs9yfXL6xKTD8OMDvXtVXh0BkB53GAAAAAGXT5bUAAAAB%26reviewId%3DRPGH5QVULOVET&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAX7EYTkPbsA2euAs9yfXL6xKTD8OMDvXtVXh0BkB53GAAAAAGXT5bUAAAAB&reviewId=RPGH5QVULOVET","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AG4EAWEYJVG5R4BVZKO375JWDRNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Claudia Davis","https://www.amazon.com/gp/customer-reviews/R3F7ZO315S8FBC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Cat loves these","Reviewed in the United States on July 18, 2023","She’s a picky eater but she likes them","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFZUDukUcixya%252FlQSj1Rnn1yXFmZY2a%252BZtdd8GlSRuLzAAAAAGXT5bUAAAAB%26reviewId%3DR3F7ZO315S8FBC&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFZUDukUcixya%2FlQSj1Rnn1yXFmZY2a%2BZtdd8GlSRuLzAAAAAGXT5bUAAAAB&reviewId=R3F7ZO315S8FBC","Report","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AEAIP3SZORWP3DT45CGXQOTVIY5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/e258e888-0fa7-411a-a8df-da828127c840._CR0,0,400,400_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/e258e888-0fa7-411a-a8df-da828127c840._CR0,0,400,400_SX48_.jpg""/>","Miss_Robinson22","https://www.amazon.com/gp/customer-reviews/R388NWV8JCSQYZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","4.0 out of 5 stars","They served they’re purpose","Reviewed in the United States on September 29, 2020","When I noticed my cat showing signs of a UTI I sprang into action & purchased these treats as well as some drops.The second I opened the bag to these treats my cat lost her mind. She loved them and the treatment worked quickly.Interestingly, now that she’s feeling better she hates the treats! She won’t eat them at all. I have a feeling that when she wasn’t feeling well she instinctively knows what foods, minerals & vitamins she needs to get better.These treats should be sold in smaller bags considering they’re medicinal.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBXC4ldULqar52STiGT6HUG0loI5LNhLof%252FoXUKyDsSCAAAAAGXT5bUAAAAB%26reviewId%3DR388NWV8JCSQYZ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBXC4ldULqar52STiGT6HUG0loI5LNhLof%2FoXUKyDsSCAAAAAGXT5bUAAAAB&reviewId=R388NWV8JCSQYZ","Showing  comments","",""
