"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini href","a-size-base 3","a-size-base 4","a-button-text href","a-size-base 5","a-size-base href 2","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AHEIY4R77ET6PV5UFNIIRPJMT6IA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R1HE0NYKBB44GO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Puppy loves these","Reviewed in the United States on April 9, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","A little messy but they have to be for safety of puppies. She loves the flavor and it’s a guaranteed occupier for 20-30 minutes","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLeLsGTQ946QR3NPcwBv1kgDpoW0g6Nd%252FE22A4U1%252FFalAAAAAGXT4U8AAAAB%26reviewId%3DR1HE0NYKBB44GO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLeLsGTQ946QR3NPcwBv1kgDpoW0g6Nd%2FE22A4U1%2FFalAAAAAGXT4U8AAAAB&reviewId=R1HE0NYKBB44GO","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHVBIS2KMX3N7YS72W7JK2AMPRIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Rosemary W.","https://www.amazon.com/gp/customer-reviews/R2XSZ2NK0AZRH5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Keeps puppy busy","Reviewed in the United States on March 28, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Used these with both our pups (at different times). Keeps them busy and helps calm their intense need to chew. With a very young puppy- I start letting them chew down to half, then give second half later. As they get older, they get to chew a whole one. Nice variety of flavors available (mine likes them all). Have found them locally in the past (tho not reliably) so ordering was just easier this time. Also gifted some to a family member with a puppy and they were pleased too.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJAY4%252F2sz26ydbXD3TS%252B7zto45UNpHr6jNTdfscNp395AAAAAGXT4U8AAAAB%26reviewId%3DR2XSZ2NK0AZRH5&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJAY4%2F2sz26ydbXD3TS%2B7zto45UNpHr6jNTdfscNp395AAAAAGXT4U8AAAAB&reviewId=R2XSZ2NK0AZRH5","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFPRBQZQMS5T2SLI54R4YAMR5GRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amy","https://www.amazon.com/gp/customer-reviews/RYPEW0YMRX0ID/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","3.0 out of 5 stars","Very messy","Reviewed in the United States on April 14, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy was so sticky after eating this, I had to give her a bath. Both of her front paws and entire face were a sticky mess. Won't be buying this flavor again.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFWTO%252BEDiuPrj7OmgFI%252Bfypz2H6WtKYZNPzT%252BXaAvdUEAAAAAGXT4U8AAAAB%26reviewId%3DRYPEW0YMRX0ID&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFWTO%2BEDiuPrj7OmgFI%2Bfypz2H6WtKYZNPzT%2BXaAvdUEAAAAAGXT4U8AAAAB&reviewId=RYPEW0YMRX0ID","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHMP5OZAZJA7KTM4WYJEXKA26XVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","cjp","https://www.amazon.com/gp/customer-reviews/R84963R0JZ0YD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Pomerania","Reviewed in the United States on March 4, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My Pom puppy loves these and they smell good enough for me to want to try … but I didn’t.  They keep her occupied and happy.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhF5T%252FGKJGlkgZM1Yu%252BvCoGPAm9kiP1yzJjLkcw8%252FIJXCAAAAAGXT4U8AAAAB%26reviewId%3DR84963R0JZ0YD&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hF5T%2FGKJGlkgZM1Yu%2BvCoGPAm9kiP1yzJjLkcw8%2FIJXCAAAAAGXT4U8AAAAB&reviewId=R84963R0JZ0YD","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHZX3YSFXZFALAR5R4VWEE4ZEQXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Melissa","https://www.amazon.com/gp/customer-reviews/R10YG6YRKU73O2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","2.0 out of 5 stars","Made my Goldendoodle sick","Reviewed in the United States on September 21, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Just a heads up for those who may have sensitive stomachs. I bought these for my 4.5 month old pitbull puppy to help with teething. She does not like them and refuses to chew them. I am surprised after reading all the good reviews. My older doodle ended up with one and vomited after consuming it. She does have a sensitive digestive system.","Made my Goldendoodle sick","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDUN2QgUJ7TCLm8fsxCQ3rbw77yjQcM%252BHToNGDcTXgFfAAAAAGXT4U8AAAAB%26reviewId%3DR10YG6YRKU73O2&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Just a heads up for those who may have sensitive stomachs. I bought these for my 4.5 month old pitbull puppy to help with teething. She does not like them and refuses to chew them. I am surprised after reading all the good reviews. My older doodle ended up with one and vomited after consuming it. She does have a sensitive digestive system.","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDUN2QgUJ7TCLm8fsxCQ3rbw77yjQcM%2BHToNGDcTXgFfAAAAAGXT4U8AAAAB&reviewId=R10YG6YRKU73O2","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGPFUTY67XSBBHGIVDTNRWIX5NEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Sarah Williams","https://www.amazon.com/gp/customer-reviews/R3H9K2X9RW0RUY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Great Product","Reviewed in the United States on November 3, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","my puppy loves these. he's a bit big for them now but still enjoys them as a treat nonetheless. pumpkin, peanut butter and blueberry bbq. all good flavors. i usually order pet supplies from chewy but they charge a fee for anything under a certain dollar amount so ordering one or two bags isn't worth it through them.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFeL7E3jcpby%252F0Gre7re0BRql1C2LqlrZvrjedzdzJOXAAAAAGXT4U8AAAAB%26reviewId%3DR3H9K2X9RW0RUY&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFeL7E3jcpby%2F0Gre7re0BRql1C2LqlrZvrjedzdzJOXAAAAAGXT4U8AAAAB&reviewId=R3H9K2X9RW0RUY","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHPWNCSOVVGNC5QMLWUDAVROCB2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","SueM","https://www.amazon.com/gp/customer-reviews/R3BY5CAGPLUBHC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","4.0 out of 5 stars","Great, but...","Reviewed in the United States on May 29, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our Border Collie puppy will only carry them around and hides them in the house. I found five of them in the couch cushions. He will oy eat them if we break them in pieces first. I like that they are not rawhide and fully digestible.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFvL%252FvsUqgZ0YtPnP05p8Xklg54UbQ%252Bp3UYxTVt4Cz01AAAAAGXT4VEAAAAB%26reviewId%3DR3BY5CAGPLUBHC&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFvL%2FvsUqgZ0YtPnP05p8Xklg54UbQ%2Bp3UYxTVt4Cz01AAAAAGXT4VEAAAAB&reviewId=R3BY5CAGPLUBHC","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHDJO7GR7YJ3SXY5KCWZMWRCZ4NQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Kindle Customer","https://www.amazon.com/gp/customer-reviews/R24URKZ7QDF1TP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Our puppy loves these!","Reviewed in the United States on January 18, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","These chews were recommended and they've been a hit with our new puppy. No worries with splinters breaking off, like rawhides do. Very pleased. We'll definitely purchase more.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJuq8xlg9eWjNUFfejcxP4CHgiYYuGO1yLW5gYbMh3kVAAAAAGXT4VEAAAAB%26reviewId%3DR24URKZ7QDF1TP&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJuq8xlg9eWjNUFfejcxP4CHgiYYuGO1yLW5gYbMh3kVAAAAAGXT4VEAAAAB&reviewId=R24URKZ7QDF1TP","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHIYRPY5PLTNZAQK35OD523UHI3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Birdies","https://www.amazon.com/gp/customer-reviews/R3JZ1F7AYPXH9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Our dog loves these","Reviewed in the United States on December 17, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","We have a 4 month old puppy and she loves these.  It lasts about 15 minutes before she chews it up completely.  It does help satisfy her teething urge and we like the in ingredients.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJsrvH1rj0sXaxRa9cS42BPVVsxwMT2JC5hBNSyCYT%252B2AAAAAGXT4VEAAAAB%26reviewId%3DR3JZ1F7AYPXH9&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJsrvH1rj0sXaxRa9cS42BPVVsxwMT2JC5hBNSyCYT%2B2AAAAAGXT4VEAAAAB&reviewId=R3JZ1F7AYPXH9","",""
"https://www.amazon.com/gp/profile/amzn1.account.AF7IUSQXFSKWA5AKOHDP7J7UCG3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/RVLWHGZMTI89R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","4.0 out of 5 stars","Puppy approved","Reviewed in the United States on October 2, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our teething puppies enjoyed these. They did eat them very quickly though.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGKr9yRMyGzEPGknBa5ChMnCX4vrS2rDLsWscXpjjl57AAAAAGXT4VEAAAAB%26reviewId%3DRVLWHGZMTI89R&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGKr9yRMyGzEPGknBa5ChMnCX4vrS2rDLsWscXpjjl57AAAAAGXT4VEAAAAB&reviewId=RVLWHGZMTI89R","",""
"https://www.amazon.com/gp/profile/amzn1.account.AE4CMNRG3PIKOWLKUOAC2OGLHXUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Floridayogi","https://www.amazon.com/gp/customer-reviews/R20KZYA5RZSF8C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Worth it","Reviewed in the United States on April 12, 2020","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Update: lasts 5 minutes for my 4 months old Malinois. He is ferocious biter though. It calms him an hour afterwards.,,,This occupies my 12 wk puppy for 20-30 minutes until he ferociously finishes it. My arms are saved from being bitten bloody during that time and for awhile after... so price is well worth it. The oils in the chew seem to numb his mouth. I have a high bite drive puppy from police line. Normal puppies could make this last much longer. He loves it far more than antler, bones, or skins (which are less appetizing than arms). It is safe for my dog to go wild on. Perhaps make sure your puppy is smart enough to gag himself should he shove down throat. ?","3 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKRtvhusGqbHwQ12%252FUWzC%252FvX1WngKHfLEAjqE1oSceiUAAAAAGXT4VEAAAAB%26reviewId%3DR20KZYA5RZSF8C&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKRtvhusGqbHwQ12%2FUWzC%2FvX1WngKHfLEAjqE1oSceiUAAAAAGXT4VEAAAAB&reviewId=R20KZYA5RZSF8C","Showing  comments",""
