"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","a-button-text href","a-size-base 4","a-size-base href 2","a-size-base 5","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AF3O2HG6O6GIATPXFH5J6SFULJMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Nora","https://www.amazon.com/gp/customer-reviews/RICW7NYP89QDM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","4.0 out of 5 stars","For Tiny Puppies","Reviewed in the United States on March 31, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","This is not for large breed puppies. My 4 month old golden could swallow it whole if I'd let him.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDEQ1Z695CjEOixjJ0I6UHxewoxp6T%252Fs3R%252Ba7CgEU6qYAAAAAGXT8xwAAAAB%26reviewId%3DRICW7NYP89QDM&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDEQ1Z695CjEOixjJ0I6UHxewoxp6T%2Fs3R%2Ba7CgEU6qYAAAAAGXT8xwAAAAB&reviewId=RICW7NYP89QDM","Report",""
"https://www.amazon.com/gp/profile/amzn1.account.AHMT2U62YQOL7KERA5VLIMW7PAAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Stefanie","https://www.amazon.com/gp/customer-reviews/RGVKV27XQP7AE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","4.0 out of 5 stars","Puppy won’t eat it. My older dog does though.","Reviewed in the United States on January 21, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Bought this for my teething puppy, but he’s not into it. My other dog who is about four likes it. Takes him about 30 seconds to eat it though. Didn’t serve its purpose, so probably wouldn’t buy it again.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAagIPif78BqdUVLTcVrxNHvPMnutCwxzQ0vOJbzOe6eAAAAAGXT8xwAAAAB%26reviewId%3DRGVKV27XQP7AE&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAagIPif78BqdUVLTcVrxNHvPMnutCwxzQ0vOJbzOe6eAAAAAGXT8xwAAAAB&reviewId=RGVKV27XQP7AE","Report",""
"https://www.amazon.com/gp/profile/amzn1.account.AG4HPWGQ2JHRUPNHAB4T245CQ6NA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Dayna","https://www.amazon.com/gp/customer-reviews/R19QN98IXC4GOD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Great for teething","Reviewed in the United States on June 30, 2023","Flavor Name: PumpkinSize: 11.22 Ounce (Pack of 3)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B0BMW5PR9X/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I’ve had 2 puppies and both of them love these treat sticks. They are perfect to give a teething puppy for a few minutes of alone time. They are small and skinny so they don’t last over 5 minutes. Good ingredients.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPnnT9N9dVHg2NnoIWzSkdUouX1EvlRzbtqiY2jAqOfPAAAAAGXT8xwAAAAB%26reviewId%3DR19QN98IXC4GOD&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPnnT9N9dVHg2NnoIWzSkdUouX1EvlRzbtqiY2jAqOfPAAAAAGXT8xwAAAAB&reviewId=R19QN98IXC4GOD","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AGB32PEKL7OUHKEND5Z5TSEPNWVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Tiffany","https://www.amazon.com/gp/customer-reviews/RC23PI0Z1OE6G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Pup loves them!","Reviewed in the United States on August 25, 2023","Flavor Name: PumpkinSize: 11.22 Ounce (Pack of 3)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B0BMW5PR9X/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy loves these little treats & the treats really help make her mellow. I recommend!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOidim1K6208zRrtLFtXc63q827At5Cu3BNutcpn1SgqAAAAAGXT8xwAAAAB%26reviewId%3DRC23PI0Z1OE6G&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOidim1K6208zRrtLFtXc63q827At5Cu3BNutcpn1SgqAAAAAGXT8xwAAAAB&reviewId=RC23PI0Z1OE6G","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AHT4M5WULSAGSENKVWCMPHX7263Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/b801b03f-9c90-47a2-b716-e94229f9724f._CR0,0,398,398_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/b801b03f-9c90-47a2-b716-e94229f9724f._CR0,0,398,398_SX48_.jpg""/>","Robin","https://www.amazon.com/gp/customer-reviews/R3EZ51ZROB0PDJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Buddy loves them","Reviewed in the United States on August 13, 2023","Flavor Name: PumpkinSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6CH93J/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My Buddy loves these chews. I didn't think he would like the pumpkin flavor. He's picky. I will buy them again.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFcWTUzhVDSQC9jH9%252BbkR85wktPMR8tDJDI8cQKOqrdOAAAAAGXT8xwAAAAB%26reviewId%3DR3EZ51ZROB0PDJ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFcWTUzhVDSQC9jH9%2BbkR85wktPMR8tDJDI8cQKOqrdOAAAAAGXT8xwAAAAB&reviewId=R3EZ51ZROB0PDJ","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AF7MI62IUBYLXKEHC6UC4A352DMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Paula","https://www.amazon.com/gp/customer-reviews/R8FY11MBU9GTR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Perfect treat","Reviewed in the United States on September 24, 2023","Flavor Name: PumpkinSize: 11.22 Ounce (Pack of 3)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B0BMW5PR9X/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","these are perfect for teething pups!!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhD1p%252Fjvot%252F9uBV2Mj5F5oHMiY72hNePw%252BWDcNDhrElKxAAAAAGXT8xwAAAAB%26reviewId%3DR8FY11MBU9GTR&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hD1p%2Fjvot%2F9uBV2Mj5F5oHMiY72hNePw%2BWDcNDhrElKxAAAAAGXT8xwAAAAB&reviewId=R8FY11MBU9GTR","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AHSNSTDPKXPEQGBA3GSTUGXYGUPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Carol B","https://www.amazon.com/gp/customer-reviews/R3U0KO8MIYXD72/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","3.0 out of 5 stars","Dog teething sticks","Reviewed in the United States on August 14, 2023","Flavor Name: PumpkinSize: 11.22 Ounce (Pack of 3)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B0BMW5PR9X/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I would not recommend these products for a puppy that is a heavy chewer.  Our dog chewed/ate these too quickly and it really upset his stomach for a number of days.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLIyZYiQDNEIrRy5c4nEdoSGyd8ucPY7dPUp3wO2Ah3SAAAAAGXT8xwAAAAB%26reviewId%3DR3U0KO8MIYXD72&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLIyZYiQDNEIrRy5c4nEdoSGyd8ucPY7dPUp3wO2Ah3SAAAAAGXT8xwAAAAB&reviewId=R3U0KO8MIYXD72","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGGFXBY6ALXJENV2AJCHBEOVXF4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/6dd47822-5dd6-4865-99d8-6ea827c14fa1._CR0,0,500,500_SX48_.jpg""/>","Brittany Doolittle","https://www.amazon.com/gp/customer-reviews/R3NFR80NCL7XWQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","My litter of pups live these!!!!","Reviewed in the United States on July 15, 2023","Flavor Name: PumpkinSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6CH93J/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","These are a great snack to keeps your puppies busy and chew on something for a couple minutes. My puppies are 8 weeks old. It's a great price too, I bought 7!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEEBwEYVkxnVA4s4a1wSxOl0jSYO2cndJj8CeTWu6t%252FOAAAAAGXT8xwAAAAB%26reviewId%3DR3NFR80NCL7XWQ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEEBwEYVkxnVA4s4a1wSxOl0jSYO2cndJj8CeTWu6t%2FOAAAAAGXT8xwAAAAB&reviewId=R3NFR80NCL7XWQ","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFBUBQWQFN66G3FUZ5GRGZ7G6VGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amriiiiiiiiii","https://www.amazon.com/gp/customer-reviews/R27EAB6HRMJRS4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","4.0 out of 5 stars","Pups love them!","Reviewed in the United States on April 4, 2023","Flavor Name: PumpkinSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6CH93J/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My boys love these sticks. The sticks don’t last as long as the teething rings.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJYqvUAoaBsM4Owzea1aB4FnyuQT18f60n%252FPxhZ8BO21AAAAAGXT8xwAAAAB%26reviewId%3DR27EAB6HRMJRS4&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJYqvUAoaBsM4Owzea1aB4FnyuQT18f60n%2FPxhZ8BO21AAAAAGXT8xwAAAAB&reviewId=R27EAB6HRMJRS4","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFDLDS7JFBMI3OV42CSBI6IVAL6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","kathleen Willey","https://www.amazon.com/gp/customer-reviews/R2GKZC1IVV8CUB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Puppies love them","Reviewed in the United States on September 2, 2023","Flavor Name: PumpkinSize: 11.22 Ounce (Pack of 3)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B0BMW5PR9X/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Puppies teething these are perfect they live them.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPJTIm%252Fzc8%252Bo4x5Q%252BP7zXZ%252B%252B87agTd8kFhcAqxra3Gk1AAAAAGXT8xwAAAAB%26reviewId%3DR2GKZC1IVV8CUB&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPJTIm%2Fzc8%2Bo4x5Q%2BP7zXZ%2B%2B87agTd8kFhcAqxra3Gk1AAAAAGXT8xwAAAAB&reviewId=R2GKZC1IVV8CUB","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFORYJJOQXYCEU3EJK4TR2OXTXWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Yasmine","https://www.amazon.com/gp/customer-reviews/RSUEQ756P94B6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Very skinny for a dog","Reviewed in the United States on August 28, 2023","Flavor Name: PumpkinSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6CH93J/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dog consume one very fast, they need to be larger","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGWSQHTtMbKHdGIwL3ilWfpZGpt2C2dCq3BKYGnBlQMJAAAAAGXT8x4AAAAB%26reviewId%3DRSUEQ756P94B6&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGWSQHTtMbKHdGIwL3ilWfpZGpt2C2dCq3BKYGnBlQMJAAAAAGXT8x4AAAAB&reviewId=RSUEQ756P94B6","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AEITSDIBOHQMPK7GDJIIT4B3TMOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Dianna","https://www.amazon.com/gp/customer-reviews/R1XRAZ3M3UB4KR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Happy Puppy","Reviewed in the United States on August 20, 2023","Flavor Name: PumpkinSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6CH93J/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Puppy gets so excited when he hears the bag open","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKGsPR5%252FVlOJ6uDM265ans8K0C4h85bXDvOdjxJce8C8AAAAAGXT8x4AAAAB%26reviewId%3DR1XRAZ3M3UB4KR&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKGsPR5%2FVlOJ6uDM265ans8K0C4h85bXDvOdjxJce8C8AAAAAGXT8x4AAAAB&reviewId=R1XRAZ3M3UB4KR","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AHXL66QEDS4JEKQJVZLH5TW33HPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Evely Trammel","https://www.amazon.com/gp/customer-reviews/R3P82BNIKSGUX6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Puppy Fave","Reviewed in the United States on July 31, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My chihuahua puppy loves these. They are big enough that I can break them in half and save a half.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLrSXkpeRHym%252Bd2FGEQzpSYNAHgeUFWkNKMNg4lQy6LaAAAAAGXT8x4AAAAB%26reviewId%3DR3P82BNIKSGUX6&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLrSXkpeRHym%2Bd2FGEQzpSYNAHgeUFWkNKMNg4lQy6LaAAAAAGXT8x4AAAAB&reviewId=R3P82BNIKSGUX6","Showing  comments",""
