"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","a-size-base 4","a-button-text href","a-size-base 5","a-size-base href 2","a-size-base 6","a-lazy-loaded src","a-size-base 7"
"https://www.amazon.com/gp/profile/amzn1.account.AEOJB66R5XEU4XGI7TRFK2EHEMRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amanda Scott","https://www.amazon.com/gp/customer-reviews/R6VX5KXLDFVQT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","This is one of the more affordable products that they love & I buy again &","Reviewed in the United States on March 20, 2015","Size: Large/6.6-Ounce, 6 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003BK0DX0/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I always look for grain free natural chews for my dogs to exercise their jaws and keep teeth clean. This is one of the more affordable products that they love & I buy again & again","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDWNauvdZFOtnL94r1TQMNe1BFk6AVAgi42o%252FOCFyhQBAAAAAGXT8UEAAAAB%26reviewId%3DR6VX5KXLDFVQT&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDWNauvdZFOtnL94r1TQMNe1BFk6AVAgi42o%2FOCFyhQBAAAAAGXT8UEAAAAB&reviewId=R6VX5KXLDFVQT","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AGYRPL2YBPC7O3HD5S4Z4NZHQJOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Kelly","https://www.amazon.com/gp/customer-reviews/R2116EWFQP40D7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","My dogs love these.","Reviewed in the United States on September 22, 2014","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My scottie dog loves all the Get Naked Dental Sticks, and he is a picky eater. They are one of the few food items he gets excited about! Just got a new puppy and she loves them, too.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOFpJmjIVhh1S3gbMnEcizZ8kTXOAo32ujjVTH%252FoaeFxAAAAAGXT8UEAAAAB%26reviewId%3DR2116EWFQP40D7&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOFpJmjIVhh1S3gbMnEcizZ8kTXOAo32ujjVTH%2FoaeFxAAAAAGXT8UEAAAAB&reviewId=R2116EWFQP40D7","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AH5LLZ5WJ2XQTD2JWAUQ2FDC6LRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/fdb3185f-a7ee-4856-a051-02facdf05e32._CR0,0,390,390_SX48_.jpg""/>","bobbie","https://www.amazon.com/gp/customer-reviews/R2NRU68UU4GNOL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","3.0 out of 5 stars","They might be good as a shirt pocket but my old dog doesn't ...","Reviewed in the United States on March 30, 2016","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","They might be good as a shirt pocket but my old dog doesn't seem interested chewed one for a while","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKkf3AL2d0TJqdRu9kRUBLVMvhOilwATuPR8avuwN56DAAAAAGXT8UEAAAAB%26reviewId%3DR2NRU68UU4GNOL&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKkf3AL2d0TJqdRu9kRUBLVMvhOilwATuPR8avuwN56DAAAAAGXT8UEAAAAB&reviewId=R2NRU68UU4GNOL","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AGBQ5YXXYTGKC55BBMUMOOI7G4QQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/a093d6d3-e8e6-4e65-8b06-bebfd1ddee8e._CR0,0,401,401_SX48_.jpg""/>","AmazonCustomer","https://www.amazon.com/gp/customer-reviews/RPUGI9QXYUUNO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","my dog loves these!","Reviewed in the United States on November 28, 2015","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I like the shape of these better than other dental sticks I've bought for my dog. Been buying these for a little over 2 yrs and will continue to do so. I recommend this product.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhD5huNqeuc52ZaE7Tunt2qkgRXuJsLF9crtT3rQ1UHx%252FAAAAAGXT8UEAAAAB%26reviewId%3DRPUGI9QXYUUNO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hD5huNqeuc52ZaE7Tunt2qkgRXuJsLF9crtT3rQ1UHx%2FAAAAAGXT8UEAAAAB&reviewId=RPUGI9QXYUUNO","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AH6TG3TMZM4IK54J7Z7HOAABHMOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","KC","https://www.amazon.com/gp/customer-reviews/R2OTNZUK8EWNM2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","4.0 out of 5 stars","Four Stars","Reviewed in the United States on April 15, 2016","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Dogs loved them.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhF0jJv9%252BtN8%252BQjLaTVYJ%252FsMGB%252FAcZWP%252F9invi%252BMcrR12AAAAAGXT8UMAAAAB%26reviewId%3DR2OTNZUK8EWNM2&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hF0jJv9%2BtN8%2BQjLaTVYJ%2FsMGB%2FAcZWP%2F9invi%2BMcrR12AAAAAGXT8UMAAAAB&reviewId=R2OTNZUK8EWNM2","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGEV7B2ZYG6CQJ2BTFFBBC2HPYWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Sebastian","https://www.amazon.com/gp/customer-reviews/R2LK9J2332W7PS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","If you love your dog..","Reviewed in the United States on March 21, 2014","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I have tried the orange ones, green ones, and now the purple ones. Love all of the Naked Digestive Health bones for my Yorkie. They are low in calories, and have only contain three (3) ingredients. Highly recommended!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhF2V2hrX3qlzj%252Fi4iB3lix0%252FG3tIa8MMBlIruvMDfgHSAAAAAGXT8UMAAAAB%26reviewId%3DR2LK9J2332W7PS&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hF2V2hrX3qlzj%2Fi4iB3lix0%2FG3tIa8MMBlIruvMDfgHSAAAAAGXT8UMAAAAB&reviewId=R2LK9J2332W7PS","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGH64AAY3FMDCYWY6OGIK6ZW2DQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","FredF","https://www.amazon.com/gp/customer-reviews/R11EB8RY2JGL06/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","Dog goes crazy for them.","Reviewed in the United States on January 20, 2014","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Made in USA - that is the major selling point for this product. Plus my dog loves them. He prefers them after a meal to clean his teeth and looking in his mouth - it seems to work!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOcmkZA0khoBeBMNZch5iu6HZ5xoMkohadJiiuKko8RbAAAAAGXT8UMAAAAB%26reviewId%3DR11EB8RY2JGL06&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOcmkZA0khoBeBMNZch5iu6HZ5xoMkohadJiiuKko8RbAAAAAGXT8UMAAAAB&reviewId=R11EB8RY2JGL06","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFCEMY4KXLZ4JK2HQZ6LAHSIUDWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Mainer","https://www.amazon.com/gp/customer-reviews/R2DXMW4U9OCEVH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","Paws up","Reviewed in the United States on November 27, 2013","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","These are a great chew for my older dog (11 year old cocker spaniel) who has many allergies.  Some other similar treats broke apart and were vomited up later...not a problem with these.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHVHt60VsbySA0Oi4YYkPANptG2RRZ7ZBd77usnc%252FzA0AAAAAGXT8UMAAAAB%26reviewId%3DR2DXMW4U9OCEVH&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHVHt60VsbySA0Oi4YYkPANptG2RRZ7ZBd77usnc%2FzA0AAAAAGXT8UMAAAAB&reviewId=R2DXMW4U9OCEVH","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEISDIU5AIF5V2POM6O44THL67DQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","JudyMarie","https://www.amazon.com/gp/customer-reviews/R1GEOZH7YZUBGL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","My puppies love them. I feel like they are great for ...","Reviewed in the United States on May 21, 2015","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppies love them.  I feel like they are great for their teeth, and we can wait a bit longer for those very expensive dental visits to a vet.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFO95RdUAS2cA%252B9V9LXLFGmt%252BYvyp%252FHvJsLeOYGeN2u4AAAAAGXT8UMAAAAB%26reviewId%3DR1GEOZH7YZUBGL&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFO95RdUAS2cA%2B9V9LXLFGmt%2BYvyp%2FHvJsLeOYGeN2u4AAAAAGXT8UMAAAAB&reviewId=R1GEOZH7YZUBGL","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGYLTE6I42NK3PNYP5SX3XNNATZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","greenflea","https://www.amazon.com/gp/customer-reviews/R33BZYH3R65DUJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","Dogs love them","Reviewed in the United States on June 22, 2016","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","All I know is that my dogs love these. As for digestive health, my dogs are rarely sick, whether that's attributable to these chew sticks I really couldn't say.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNAlf7p3P3yVWzGRQltN71mBb5xd7QMIVpg53f0ap69dAAAAAGXT8UMAAAAB%26reviewId%3DR33BZYH3R65DUJ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNAlf7p3P3yVWzGRQltN71mBb5xd7QMIVpg53f0ap69dAAAAAGXT8UMAAAAB&reviewId=R33BZYH3R65DUJ","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AE5OUDEN5N7EVPTDQNUSRKL2HPRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","kmars","https://www.amazon.com/gp/customer-reviews/RRY8ZOBFI6UHP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","4.0 out of 5 stars","Four Stars","Reviewed in the United States on December 2, 2014","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dogs love these treats!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFZQeCPv3Xs8q%252BFid3kT0USQ9KUudheocJNK7P7HS8p5AAAAAGXT8UMAAAAB%26reviewId%3DRRY8ZOBFI6UHP&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFZQeCPv3Xs8q%2BFid3kT0USQ9KUudheocJNK7P7HS8p5AAAAAGXT8UMAAAAB&reviewId=RRY8ZOBFI6UHP","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AGBYW2DRLVUJIFJC7ISBZJ2RVKDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","tuyen","https://www.amazon.com/gp/customer-reviews/R19AS53FQTJXIT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","4.0 out of 5 stars","Four Stars","Reviewed in the United States on January 14, 2015","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Dog is loving this","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDjapeyfRgmReh2ffJMBzw%252BNFiUW9QQMESLAxQtOiECpAAAAAGXT8UMAAAAB%26reviewId%3DR19AS53FQTJXIT&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDjapeyfRgmReh2ffJMBzw%2BNFiUW9QQMESLAxQtOiECpAAAAAGXT8UMAAAAB&reviewId=R19AS53FQTJXIT","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AHGPGYUF4NWCRT3B4FTOBWB2XPBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Maria","https://www.amazon.com/gp/customer-reviews/R4YKKIFJ8JOB9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","3.0 out of 5 stars","Dogs like it","Reviewed in the United States on June 13, 2014","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","It is OK, but it is a little expensive. I found one brand better and cheaper at the local pet store.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDlptGfWu0jyxQT8wsY9%252FTeUYIRsUIt93uTFJ3C4wWHWAAAAAGXT8UMAAAAB%26reviewId%3DR4YKKIFJ8JOB9&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDlptGfWu0jyxQT8wsY9%2FTeUYIRsUIt93uTFJ3C4wWHWAAAAAGXT8UMAAAAB&reviewId=R4YKKIFJ8JOB9","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
