"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","a-button-text href","a-size-base 4","a-size-base href 2","a-size-base 5","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AES4NXV6HNVN5SMRGAWREBXIC4XQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R13IZZYOSJMN26/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Absolute favorite!! Shih tzus love these!!","Reviewed in the United States on April 10, 2022","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Both our shih tzuhs love these, one is twelve years and the other is twelve weeks. These are their absolute favorites!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhISTTdxZmztI7V9mIGt1v11Jyh3wi2z2QbYgVYHGTHYjAAAAAGXT4sQAAAAB%26reviewId%3DR13IZZYOSJMN26&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Absolute favorite!! Shih tzus love these!!","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hISTTdxZmztI7V9mIGt1v11Jyh3wi2z2QbYgVYHGTHYjAAAAAGXT4sQAAAAB&reviewId=R13IZZYOSJMN26","Both our shih tzuhs love these, one is twelve years and the other is twelve weeks. These are their absolute favorites!","Report",""
"https://www.amazon.com/gp/profile/amzn1.account.AEAP6LTM4N5Q6OLOXRZVD6YCQT4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/97fe7db6-a48e-480e-9b62-4c15a68dbe43._CR0,0,360,360_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/97fe7db6-a48e-480e-9b62-4c15a68dbe43._CR0,0,360,360_SX48_.jpg""/>","Lauren","https://www.amazon.com/gp/customer-reviews/R7MMEGXLS750P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","4.0 out of 5 stars","My pup liked them but...","Reviewed in the United States on December 21, 2020","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My pup liked them but I think one of the ingredients (i think the cranberry) leaves little black particles on my pups teeth which kind of defeats the purpose.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhERSE4iPcJ0w7ksgqkg54bOXgDRTzsH9jdFb%252FdYD8lpFAAAAAGXT4sQAAAAB%26reviewId%3DR7MMEGXLS750P&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hERSE4iPcJ0w7ksgqkg54bOXgDRTzsH9jdFb%2FdYD8lpFAAAAAGXT4sQAAAAB&reviewId=R7MMEGXLS750P","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AG7BXEDX3O6MNBB6IZISPW7NCKZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/RC890TTVMB6K8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","3.0 out of 5 stars","Extremely high in calories","Reviewed in the United States on July 16, 2022","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dog loved these. But I had to cut these treats in 4 pieces due to very high Kcal for dogs","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMbpryQ%252Bmnr8Nag8DPoB2%252FtEoA0UhycmHscHQCC%252BygUWAAAAAGXT4sQAAAAB%26reviewId%3DRC890TTVMB6K8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMbpryQ%2Bmnr8Nag8DPoB2%2FtEoA0UhycmHscHQCC%2BygUWAAAAAGXT4sQAAAAB&reviewId=RC890TTVMB6K8","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFVZPQDKMBSXTUSZL3RHYTXT5O7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","cristen430","https://www.amazon.com/gp/customer-reviews/R22IJFM4CJPLAQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Puppy LOVES these treats!","Reviewed in the United States on March 6, 2019","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our 10 week old puppy isn’t sure about some treats and toys... but she loves these! She’s a pit bull and these chews last her about 7-10 minutes to eat. She gets a couple a week and there aren’t any digestive issues. When we added these into her diet we didn’t notice any changes either which is a good sign. Will order another package (and once those are gone, we will probably need a bigger chew!)","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEe6IJ8D5wK3CDBZz9DaBj1nwZwgfiAZWTJM1SbzL829AAAAAGXT4sQAAAAB%26reviewId%3DR22IJFM4CJPLAQ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEe6IJ8D5wK3CDBZz9DaBj1nwZwgfiAZWTJM1SbzL829AAAAAGXT4sQAAAAB&reviewId=R22IJFM4CJPLAQ","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGPQ7CMSSR2ZOL2WVF5R6A5SNS2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","puppluv87","https://www.amazon.com/gp/customer-reviews/R2LGRU6MXH6503/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Highly recommend. Great ingredients","Reviewed in the United States on September 16, 2020","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Love this company and their ingredients. Especially this puppy health version contains added dha to help those puppies grow smart! We foster and have 4 of our own. EVERYONE loves these. They are the perfect thickness for the size range they suggest and keeps your puppy content, for a little while at least. Perfect for those sore teething gums!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLStniIxyKl%252FMatLKSuucMJ22lPRHFo3inTmR3aYgpkPAAAAAGXT4sQAAAAB%26reviewId%3DR2LGRU6MXH6503&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLStniIxyKl%2FMatLKSuucMJ22lPRHFo3inTmR3aYgpkPAAAAAGXT4sQAAAAB&reviewId=R2LGRU6MXH6503","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGEY4UPCGXNEWPBFUZDZ53QUSMQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Tartorus","https://www.amazon.com/gp/customer-reviews/R391JOLDAFAVSM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Our Puppy seemed to really enjoy","Reviewed in the United States on February 11, 2022","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I think I've bought a few bags now, my new puppy has gotten one a day and seems to really enjoy them.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDPs1uE9mDodhZ1jjJnuJguaiemWKj%252B0hUEI6FkMZZETAAAAAGXT4sQAAAAB%26reviewId%3DR391JOLDAFAVSM&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDPs1uE9mDodhZ1jjJnuJguaiemWKj%2B0hUEI6FkMZZETAAAAAGXT4sQAAAAB&reviewId=R391JOLDAFAVSM","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHR7FS5DGPEWJ42RJUXP5NKZLEPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/7b18c325-f094-49a2-9c39-d1898ef88790._CR0,79.0,843,843_SX48_.jpg""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R31FF8POUQ1S6W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","4.0 out of 5 stars","Not long lasting but tasty","Reviewed in the United States on March 4, 2021","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dog gets through one of these in like 5 minutes. Don't last long at all. She likes them though.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAp9QPDcmvbTquSLh2xnzQyXrFnDyP70BWeCgBakaxIKAAAAAGXT4sQAAAAB%26reviewId%3DR31FF8POUQ1S6W&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAp9QPDcmvbTquSLh2xnzQyXrFnDyP70BWeCgBakaxIKAAAAAGXT4sQAAAAB&reviewId=R31FF8POUQ1S6W","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHFI6EK2I6S7WTZ7VXB7GWOCJPWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/207997b9-2aa0-4858-896c-087246656660._CR0,0,396,396_SX48_.jpg""/>","Manda Panda","https://www.amazon.com/gp/customer-reviews/R1ZLFYB1UQ6XIK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","3.0 out of 5 stars","Dog doesn't really like these.","Reviewed in the United States on March 4, 2021","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy started off enthusiastically chewing these, but over a few days she started liking them less and less. I don't think she likes the spearmint or whatever minty flavoring is in these. It takes about 6 minutes for her to eat one. I will not be buying again because she doesn't like them but they seem like a quality product.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEtwxUSUfnZ6J5ELd3Z6V1E6rbErIPKXCubH4zNdxB8bAAAAAGXT4sQAAAAB%26reviewId%3DR1ZLFYB1UQ6XIK&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEtwxUSUfnZ6J5ELd3Z6V1E6rbErIPKXCubH4zNdxB8bAAAAAGXT4sQAAAAB&reviewId=R1ZLFYB1UQ6XIK","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFCKN7G26GYGSCJVJH7SEAZORFSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","JA","https://www.amazon.com/gp/customer-reviews/R25A3ISPPKPZCD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Dog likes them. They last longer than others.","Reviewed in the United States on October 2, 2020","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dog was a little hesitant with these - I think because of the scent. But once he tried them he loved them. They don’t smell bad - they just have a peculiar smell that’s different from most products like this. These seemed to last a bit longer than other teething treats we tried, which I really like!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCAE7eW%252BOcwZx5BLh8KUSyp4jl6iavHntWOkJppn0kmYAAAAAGXT4sYAAAAB%26reviewId%3DR25A3ISPPKPZCD&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCAE7eW%2BOcwZx5BLh8KUSyp4jl6iavHntWOkJppn0kmYAAAAAGXT4sYAAAAB&reviewId=R25A3ISPPKPZCD","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGCMLSGWDL65AQ6UCYBTLMELC2MA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Alex","https://www.amazon.com/gp/customer-reviews/R27HMCRNOLC7QM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","keeps my puppy busy for good 15-20min","Reviewed in the United States on May 4, 2020","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","bought this for my teacup maltipoo puppy. and I also bought greenies 3 flavor variety pack. my puppy enjoys both but she finishes greenies super fast (not even 5min). This one keeps her busy for good ~15min. i dont know about dental effects for both products... but i would repurchase this one if my puppy can have fun for little longer.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCcVRKtk9qr5%252Bj%252Bp%252F7ZlbvOxYkbThm2uZ5Q7zR%252FnNrkuAAAAAGXT4sYAAAAB%26reviewId%3DR27HMCRNOLC7QM&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCcVRKtk9qr5%2Bj%2Bp%2F7ZlbvOxYkbThm2uZ5Q7zR%2FnNrkuAAAAAGXT4sYAAAAB&reviewId=R27HMCRNOLC7QM","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AERGX64547Q6EBDTZUBCVGK6XYDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/7a2858af-714c-49bb-8cd2-e2022f9812f1._CR0,0,500,500_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/7a2858af-714c-49bb-8cd2-e2022f9812f1._CR0,0,500,500_SX48_.jpg""/>","Catherine J","https://www.amazon.com/gp/customer-reviews/RQ1DURIZIEELK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","1.0 out of 5 stars","Contains Peppermint oil which is toxic to dogs!","Reviewed in the United States on May 13, 2022","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I thought I had found the perfect treat when I ran into these for my 8 week old puppy. He was teething very bad so I thought these could help him and I was a big fan of the natural ingredient claim with the added benefit. I made a mistake of not checking the ingredients. I don't understand who would put peppermint oil in a dog treat. This is absolutely toxic for any dog. Peppermint oil should not even be on your dog's skin let alone get ingested. I have been feeding this to my puppy for a few weeks now until I realized this. I am throwing them out immediately. I wanted to let people know out there that this is not good for your dog and it should not be fed to them. This company should really consider taking this ingredient out and then I may purchase this again.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLd39ecYF%252B6csmB%252B6bhbAGL9DEoz%252Fn%252BSnMnCueuxLj3PAAAAAGXT4sYAAAAB%26reviewId%3DRQ1DURIZIEELK&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","10 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLd39ecYF%2B6csmB%2B6bhbAGL9DEoz%2Fn%2BSnMnCueuxLj3PAAAAAGXT4sYAAAAB&reviewId=RQ1DURIZIEELK","Report","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AHIMIH2YQTTVG37SB7IM32CRIDRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/fa0e0df7-0109-48f2-b3a5-c8ea54366c59._CR0,0,375,375_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/fa0e0df7-0109-48f2-b3a5-c8ea54366c59._CR0,0,375,375_SX48_.jpg""/>","Mrs. Frear","https://www.amazon.com/gp/customer-reviews/R2N9JY400TYVCG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","2.0 out of 5 stars","They make a huge slimy mess","Reviewed in the United States on November 15, 2022","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy doesn't like them - she'd rather teeth on carboard than these.  And they make a disgusting slimy mess when she actually does try to eat them (only when she's kenneled and has no other option).Would not buy again.  Tried to return unopened package (I got suckered into buying 2) but was not able to.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLkMTxRylS3cT%252BzuV1zNgreAdWtJzoGvFgvNFvNS7BVBAAAAAGXT4sYAAAAB%26reviewId%3DR2N9JY400TYVCG&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLkMTxRylS3cT%2BzuV1zNgreAdWtJzoGvFgvNFvNS7BVBAAAAAGXT4sYAAAAB&reviewId=R2N9JY400TYVCG","Showing  comments","",""
