id,product_id,user_name,rate_stars,review_title,review_date,comment_content,sentiment,label_issue
1224,B01JONK8Q4,kindlecaretoday,4,Puppy chews,9/4/21,Very strong smelling. They don't last long,Negative,Palatability
1227,B01JONK8Q4,Caticorn McGrover,1,Contains Peppermint Oil! ☠️,10/12/23,"Contains peppermint oil which is TOXIC to dogs!! DO NOT FEED THIS TO YOUR DOG! My dog only ate 1/2 of one stick before I realized there was peppermint oil in these. He had gastrointesinal issues for hours. The rest of the package went straight into the trash! These should not even be available for sale! If I could give zero stars, I would.",Negative,Health Issues
1228,B01JONK8Q4,"Beth in Olympia, WA",1,Too hard!,6/21/22,"These treats are so hard my dog did not like them.  I buy dog treats and then usually cut them into smaller pieces to use in training.  These treats are sticks that are about 5 inches long and 1/4 inch in star shaped diameter.  I tried cutting them in smaller pieces but it was not easy!!  I used my sharpest knife but when I gave several to my dog, he tried to chew them but wasn't able to. He tried for several minutes but then just spit it out and walked away from it.  I have a miniature schnauzer.  I guess they might be OK for a larger dog.Sorry ""get naked"", but these are much too hard for my pup to chew.  I ordered a set of 3 bags and will be donating these to the local animal shelter and hoping I can find a softer treat to use in future training. Beth in Olympia",Negative,Product Quality Issue
1230,B01JONK8Q4,Lauren,4,My pup liked them but...,12/21/20,My pup liked them but I think one of the ingredients (i think the cranberry) leaves little black particles on my pups teeth which kind of defeats the purpose.,Negative,Product Quality Issue
1231,B01JONK8Q4,Amazon Customer,3,Extremely high in calories,7/16/22,My dog loved these. But I had to cut these treats in 4 pieces due to very high Kcal for dogs,Negative,Health Issues
1236,B01JONK8Q4,Manda Panda,3,Dog doesn't really like these.,3/4/21,"My puppy started off enthusiastically chewing these, but over a few days she started liking them less and less. I don't think she likes the spearmint or whatever minty flavoring is in these. It takes about 6 minutes for her to eat one. I will not be buying again because she doesn't like them but they seem like a quality product.",Negative,Palatability
1239,B01JONK8Q4,Catherine J,1,Contains Peppermint oil which is toxic to dogs!,5/13/22,I thought I had found the perfect treat when I ran into these for my 8 week old puppy. He was teething very bad so I thought these could help him and I was a big fan of the natural ingredient claim with the added benefit. I made a mistake of not checking the ingredients. I don't understand who would put peppermint oil in a dog treat. This is absolutely toxic for any dog. Peppermint oil should not even be on your dog's skin let alone get ingested. I have been feeding this to my puppy for a few weeks now until I realized this. I am throwing them out immediately. I wanted to let people know out there that this is not good for your dog and it should not be fed to them. This company should really consider taking this ingredient out and then I may purchase this again.,Negative,Health Issues
1240,B01JONK8Q4,Mrs. Frear,2,They make a huge slimy mess,11/15/22,My puppy doesn't like them - she'd rather teeth on carboard than these.  And they make a disgusting slimy mess when she actually does try to eat them (only when she's kenneled and has no other option).Would not buy again.  Tried to return unopened package (I got suckered into buying 2) but was not able to.,Negative,Health Issues
1241,B01JONK8Q4,Carla Hicks,1,Too hard or stale,8/3/23,"I normally do not leave negative reviews, but since I cannot get my money back, I do not want anyone else’s wasted. This is simply too hard for a puppy. Maybe larger dogs with larger teeth, but I don’t see how anyone, even a human, would be able to bit into or chew these sticks.I’m sure this may work for larger dogs, just do not buy for a small breed.",Negative,Value for Money
1246,B01JONK8Q4,ELNS,3,My adult dogs like them the puppy couldn’t care less,11/2/21,The main issue is that these are very heavily peppermint smelling. My young Italian greyhound puppy looses interdict quickly and my Danes… well they swallow it in a gulp.Won’t buy again.,Negative,Palatability
1251,B01JONK8Q4,John,5,Dog loves them,6/6/22,They don’t last one minute,Negative,Product Quality Issue
1263,B01JONK8Q4,Amazon Customer,1,Gave my puppy immediate diarrhea!!,4/8/21,"I was very excited to see a ""healthy"" puppy chew stick made in the USA that promoted good health development for my pup.  I gave my pup one of the chicken flavored chew sticks this morning.  She chewed the stick in about 10 minutes and appeared to really enjoy it.  However, as soon as she finished, she immediately started to whine and cry, letting me know she wanted to get out of her crate.  I opened the crate and she ran to get a drink of water and headed right for the door.  I opened the door and let her out to her soiling area where she made a quick pee before making a very loose, watery poop!! I am extremely disappointed in this product and regret purchasing a 3-pack of the 6 oz. che sticks.  What a waste of money and an unpleasant experience for my young pup.",Negative,Health Issues
1271,B077VQ3GRD,Mari,3,Color of chicken flavor is very dark,11/9/23,"Just received the ring. I ordered chicken flavor, but they are dark, almost black. Does anyone have the same? I tried to contact customer service, but there was no one to answer",Negative,Product Quality Issue
1275,B077VQ3GRD,Daniel McConnell,3,This product initially was 2 tone and looked like the product on the bag.,1/6/24,Over the last 4 to 6 months 90% of the orders have been dark brown/black in color all the way through. The appearance is that they are over cooked / baked. Something has changed significantly with the product processing. would like to see it resolved and back to the way the product was received 6 plus months ago.,Negative,Product Quality Issue
1276,B077VQ3GRD,Andres B.,3,Good but more of a treat for my puppy,4/24/23,"These are good, but they don’t last long at all my puppy ate one of them in about 5 mins . She enjoyed it but as a dental chew I expected something a little more long lasting.",Negative,Product Quality Issue
1277,B077VQ3GRD,donna risi,1,Product was defective,10/31/23,"I bought these teething rings before at a local store so I do know what the product supposed to look like don’t know if they were another flavor other than what was in the package, but they were dark and old and smelly. Not like the teething rings I get, which are light tan have no odor.",Negative,Product Quality Issue
1278,B077VQ3GRD,Brittany Farnsworth,1,These look spoiled,10/7/23,These pieces were black instead of the normal color. I threw them away. I posted a photo of the bone next to a cut piece of what color they should be.,Negative,Product Quality Issue
1281,B077VQ3GRD,Robin M. Solomon,2,Too soft to be effective,5/22/19,Too soft,Negative,Product Quality Issue
1282,B077VQ3GRD,KJordan,1,One Star,6/11/18,They smell so bad and my puppy won’t touch them!,Negative,Palatability
1284,B077VQ3GRD,gman96,5,Long lasting,9/3/21,We ordered 2 flavours- pumpkin and chicken. Chicken was her favourite. They last a long time which is good. The price is a bit high for 6 rings however.,Negative,Value for Money
1288,B077VQ3GRD,Robert Wood,5,nice but could be 'harder',5/21/20,"my GSD went through these in about 5 minutes, i would not suggest for teething as they do not last long enough",Negative,Health Issues
1296,B077VQ3GRD,SMik,3,Pup loves it but stains and might be choking hazard,4/23/20,"A bit messy- the bits stick to pup’s coat, and the curcuma/turmeric leaves a yellow stain so make sure the pup chews on this on a towel or outside, and that he takes a shower after... the ring once broken becomes quite dangerous (I was too worried about it being broken too easily into pieces and becoming a choking hazard so I never let my pup finish the ring - always took it away once she reached the halfway mark.",Negative,Safety Concerns
1300,B077VQ3GRD,Nicole,1,Bad product,9/17/23,They came black and smell rotten. Will not be giving this to my dog or reordering this product. 🤢,Negative,Product Quality Issue
1321,B077VQ3GRD,Alex D'Angelo,1,Useless,2/7/22,Dogs (and I tried 4 different digs) won't touch that thing!!,Negative,Palatability
1322,B077VQ3GRD,Aisha Siddiqi,1,Not a product I was expecting for teething,1/31/21,I did not like this broduct it is not a puppy product he lost interest in it because of its thickness.  Not a good product.,Negative,Health Issues
