product_id,user_name,rate_stars,review_title,review_date,comment_content
B007RW7CJQ,Ruff,5.0 out of 5 stars,Finally - something that lasts!,"Reviewed in the United States on June 18, 2020","So our pup can blast through just about anything you toss his way - I don't care what ""chew level"" it is. He is definitely a super chewer. He is absolutely relentless. He's had this bone in his possession for a few weeks now, and it's still going strong! He loves to gnaw on it. Now it does get a little rough on the ends - when it does, just take a little sandpaper or an emory board to it and it will smooth right back down. Very happy with this purchase!"
B007RW7CJQ,chrissy,5.0 out of 5 stars,Puppy loves it,"Reviewed in the United States on October 28, 2019","I have a 14 pound miniature schnauzer puppy who enjoys chewing, but she's picky about flavor. I bought one of these to try out instead of our usual bully sticks. She was immediately jazzed by the smell, and she wouldn't put it down for a long while. She's able to scrape small lines into it, and hasn't gotten any chunks so far. It's going to last a while, and I'm happy that it keeps her occupied. The price is great for how much occupation it gives her!"
B007RW7CJQ,Amazon Customer,5.0 out of 5 stars,N-Bones are Great!,"Reviewed in the United States on June 17, 2022","Our dog loves these bones!  They have healthy ingredients, and the chicken ones don't flake off and leave a mess!  They keep him amused for a long time!"
B007RW7CJQ,Stephanie,5.0 out of 5 stars,Long Lasting,"Reviewed in the United States on November 8, 2020","5 stars because it ACTUALLY lasted longer than 4 days. 4mo old mix breed when thought FEET and hands were chewable. These really helped occupy her away from that. Went through what I felt like was my life savings trying to keep up with her bone addiction!  She doesn’t go crazy for the taste like other bones, so that me want to be thought about, but over all job well done!"
B007RW7CJQ,Hande,5.0 out of 5 stars,For My dog’s best bone!,"Reviewed in the United States on February 22, 2023",He really love this.
B007RW7CJQ,Shawna Quarless,3.0 out of 5 stars,"Good bones, don’t last for large dogs","Reviewed in the United States on April 1, 2021","My large dogs were very interested and enjoyed the bones...but they were done in under an hour. After reading reviews I thought for sure these would last much longer. Overall it’s a nice treat to have handy but definitely not affordable for multiple-times-a-week-use for big dogs. I’ll be going back to the bulk bagged rawhide alternatives, which seem to last at least a couple of days. For reference my dogs are 80 lbs and 115 lbs."
B007RW7CJQ,Cookreadsleep,5.0 out of 5 stars,Kept her occupied,"Reviewed in the United States on May 24, 2021","I love a bone that keeps my dog occupied for awhile. It's been about two weeks since we got this and she still hasn't gotten through the knob at the end of this bone, but she's still interested in it, carrying it around and worrying at it occasionally. Would buy again."
B007RW7CJQ,Linda Sardin,2.0 out of 5 stars,Lasted a hour and has been sick for 2 days,"Reviewed in the United States on April 2, 2023",We have been feeding the puppy rings for months so we decided to try this bone. She ate it quick and has been sick since. Hopefully she is better tomorrow or vet bills will make this a very big mistake.
B007RW7CJQ,Ft4reco,5.0 out of 5 stars,My pup loves these,"Reviewed in the United States on July 16, 2021",I get these once a month for my dog and he loves it. He is a moose so he eats other bones extremely fast.  This one takes him a little longer than other bones too. I will continue to get them.
B007RW7CJQ,SHANTINIKETAN,1.0 out of 5 stars,Not worthy,"Reviewed in the United States on November 13, 2023","We expected the big size, in pictures it was showing big, but my 4 months old dog finished the bone in 20 minutes. It’s a waste of money."
B007RW7CJQ,Jeffrey,3.0 out of 5 stars,I thought this would be bigger,"Reviewed in the United States on August 3, 2022",My dog loves it I just thought it would be bigger. Bought this week ago and he's still chewing on it
B007RW7CJQ,Lauren,3.0 out of 5 stars,So much softer than the chicken bone,"Reviewed in the United States on December 27, 2020","My dog loved the chicken version of this bone and spent a good couple of days working on it.I gave her this peanut butter “bone” when we got in the car for a 15 min drive. 10 minutes into the drive, I turned around at a stop light and half the bone was already gone! This is much softer than the chicken version. She liked it, but I purchased this for the longevity factor."
B007RW7CJQ,trish,5.0 out of 5 stars,I need to return,"Reviewed in the United States on October 7, 2022",These are for small dogs I need to return my dogs weigh 200 lbs
B007RW7CJQ,Milford,5.0 out of 5 stars,Dog likes it!,"Reviewed in the United States on June 22, 2022","My dog likes these a lot, but they do not last very long and she is not an aggressive chewer."
B007RW7CJQ,stephanie gray,5.0 out of 5 stars,Dog got addicted!,"Reviewed in the United States on December 5, 2020",My dog’s birthday was today ; one of her gifts was this.  She guarded it from my cat’s and even me! She was it at all day! I see it’s almost 3/4 gone now! I am glad she likes and enjoys it. She’s picky when it comes to treats .  I’ll purchase it again probably on a monthly basis.
B007RW7CJQ,Melanie Maynor,5.0 out of 5 stars,Money Well Spent,"Reviewed in the United States on August 26, 2020","After several attempts to find a tasty chew that would last for a long time, I finally found the perfect one for my fur baby. She hasn’t put it down since she got it & takes it every where in the house.  I highly recommend for an aggressive chewer (5 months & up) or just for a long lasting chew to occupy your fur baby."
B007RW7CJQ,Roxane,5.0 out of 5 stars,My dog loves them,"Reviewed in the United States on April 16, 2019","I worry about the different chew bones because some have plastic in them and other bad things that I wouldn't want to eat myself. Not mention the health risk from Ingesting them. These are made of quality ingredients and my dog loves them. I would never give my dog Rawhide, Nylabone, Hartz, or Greenies. Have heard horror stories from vets as well as responsible pet owners about the products I just mentioned. Please do your research before giving anything to your beloved pet."
B007RW7CJQ,Chad F.,3.0 out of 5 stars,Ok,"Reviewed in the United States on July 29, 2022",Our German Shepherd puppies loved them but only took them about 20 minutes to polished them off.
B007RW7CJQ,Amazon Customer,2.0 out of 5 stars,Ingredients differ between flavors,"Reviewed in the United States on November 16, 2022",I bought this to occupy my 6 month old doberman at least long enough for me to drive out of our driveway and close the gate. The large one lasts him about 30 minutes. I only like the ingredients in the bacon flavor. Other flavors have soy and corn which I try to avoid feeding my dog. I may return this one.
B007RW7CJQ,Candy,5.0 out of 5 stars,Bone to chew!!,"Reviewed in the United States on September 25, 2022",They are satisfactory.....my dog likes them.They don't last ver long.Ingredients 👍
B007RW7CJQ,Jane Holland,5.0 out of 5 stars,My dog approved...,"Reviewed in the United States on April 4, 2021",My dog loved this chew! He's a 25lb guy and it took him over an hour to eat almost the whole thing. (I took it away when it got too small to be safe. Afraid of him choking.) No issues with digestion. Good value. Definitely buying more of these.
B007RW7CJQ,Adrian Pichardo,5.0 out of 5 stars,Long lasting and my GSD loves it!,"Reviewed in the United States on July 30, 2020","Takes my dog like 2-3 days to chew through a bone. It's awesome! I recommend having your dog close when they're chewing on it in case something goes wrong (hasn't happened to me, but better to be safe). I also give him a new one once he has a small piece left to avoid the chances of him choking. 10/10 product!"
B007RW7CJQ,No name,3.0 out of 5 stars,Super small,"Reviewed in the United States on September 4, 2022",These are super small I was worried my 35lb dog would choke on them
B007RW7CJQ,Jocelyn D.,5.0 out of 5 stars,Love these!!!!ordering more now!,"Reviewed in the United States on March 1, 2021",My bordoodle puppy chews and eats every bone well everything in 10 minutes or less. Well I had the puppy rings for her they lasted forever but she prefers the bone shape. Well we are 15 minutes in and she hasn’t even put a dent in this bone!!!!
